ShipmentID;ClientID;ClientName;OriginCountry;OriginCity;OriginCode;DestCountry;DestCity;DestCode;TransportMode;Carrier;HS_Code;CustomsRegime;BookingDate;DepartureDate;ArrivalDate;ClearanceDate;TransitDays;ClearanceDays;OnTime;Direction;CargoValueEUR;DutyRatePct;DutyPayableEUR;DutySavedEUR;DutyPaidEUR
SHP0372;CLT009;GreenLeaf Organics;India;Mumbai;IN;Poland;Gdansk;PL;Sea;CMA CGM;8428.90;End Use Relief;2024-11-06;2024-11-10;2024-12-25;2024-12-31;45;6;FALSE;Import;184341,1;1,7;3133,8;2597,02;536,78
SHP0373;CLT004;Solaris Chemical Solutions;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Sea;Evergreen;8708.99;FTA Relief;2023-02-13;2023-02-18;2023-03-29;2023-04-03;39;5;FALSE;Import;227392,89;4,5;10232,68;8271,85;1960,83
SHP0374;CLT008;Ironclad Steel Works;China;Shanghai;CN;United Kingdom;Felixstowe;GB;Road;DHL Express;8517.12;Standard Entry;2024-06-17;2024-06-23;2024-06-30;2024-07-05;7;5;FALSE;Import;138365,77;0;0;0;0
SHP0375;CLT007;BlueSky Pharmaceuticals;Japan;Tokyo;JP;Italy;Genoa;IT;Air;MSC;0901.11;IP Relief;2024-01-21;2024-01-31;2024-02-03;2024-02-07;3;4;FALSE;Import;91460,01;0;0;0;0
SHP0376;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Air;CMA CGM;2106.90;FTA Relief;2023-08-24;2023-09-03;2023-09-05;2023-09-11;2;6;FALSE;Import;73798,33;9;6641,85;4948,66;1693,19
SHP0377;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;Germany;Hamburg;DE;Road;Hapag-Lloyd;2917.36;IP Relief;2023-04-27;2023-05-06;2023-05-16;2023-05-20;10;4;FALSE;Import;56622,47;5,5;3114,24;1732,88;1381,36
SHP0378;CLT001;Meridian Electronics Ltd;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;Kuehne+Nagel;8428.90;FTA Relief;2023-05-18;2023-05-28;2023-07-05;2023-07-06;38;1;TRUE;Import;223245,43;1,7;3795,17;2823,83;971,34
SHP0379;CLT005;Pinnacle Foods International;India;Mumbai;IN;Portugal;Lisbon;PT;Air;Kuehne+Nagel;8428.90;Standard Entry;2023-01-20;2023-01-26;2023-02-02;2023-02-03;7;1;TRUE;Import;58065,39;1,7;987,11;0;987,11
SHP0380;CLT008;Ironclad Steel Works;India;Mumbai;IN;Netherlands;Rotterdam;NL;Rail;FedEx;8428.90;FTA Relief;2024-08-19;2024-08-23;2024-09-12;2024-09-17;20;5;FALSE;Export;166613,94;1,7;2832,44;2207,48;624,96
SHP0381;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;Sweden;Gothenburg;SE;Sea;Hapag-Lloyd;2917.36;Temporary Admission;2023-05-16;2023-05-18;2023-06-08;2023-06-10;21;2;TRUE;Import;133064,28;5,5;7318,54;7185,84;132,7
SHP0382;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;Germany;Hamburg;DE;Sea;UPS;8443.32;End Use Relief;2024-09-06;2024-09-16;2024-10-05;2024-10-10;19;5;FALSE;Import;189333,87;0;0;0;0
SHP0383;CLT010;Quantum Tech Imports;Thailand;Bangkok;TH;United Kingdom;Felixstowe;GB;Rail;FedEx;0901.11;Temporary Admission;2024-01-15;2024-01-25;2024-02-02;2024-02-06;8;4;FALSE;Import;61224,13;0;0;0;0
SHP0384;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;Sweden;Gothenburg;SE;Sea;FedEx;6203.42;IP Relief;2024-05-03;2024-05-08;2024-06-19;2024-06-26;42;7;FALSE;Import;25535,31;12;3064,24;2173,78;890,46
SHP0385;CLT005;Pinnacle Foods International;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Road;Maersk;8428.90;End Use Relief;2023-05-01;2023-05-09;2023-05-12;2023-05-18;3;6;FALSE;Import;55327,58;1,7;940,57;735,06;205,51
SHP0386;CLT006;Vortex Machinery Co.;USA;New York;US;France;Le Havre;FR;Air;Kuehne+Nagel;8708.29;IP Relief;2024-07-02;2024-07-09;2024-07-14;2024-07-19;5;5;FALSE;Import;72512,33;4,5;3263,05;2408,82;854,23
SHP0387;CLT007;BlueSky Pharmaceuticals;Thailand;Bangkok;TH;Portugal;Lisbon;PT;Air;CMA CGM;8708.99;End Use Relief;2024-07-22;2024-07-28;2024-08-02;2024-08-05;5;3;TRUE;Import;146524,53;4,5;6593,6;5083,46;1510,14
SHP0388;CLT003;Crestwood Automotive Parts;USA;New York;US;Netherlands;Rotterdam;NL;Air;CMA CGM;8517.12;FTA Relief;2024-06-04;2024-06-11;2024-06-16;2024-06-23;5;7;FALSE;Import;139891,17;0;0;0;0
SHP0389;CLT003;Crestwood Automotive Parts;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Rail;MSC;6110.20;FTA Relief;2024-04-27;2024-05-05;2024-05-22;2024-05-23;17;1;TRUE;Import;20699,71;12;2483,97;1904,04;579,93
SHP0390;CLT010;Quantum Tech Imports;China;Shanghai;CN;Belgium;Antwerp;BE;Air;Kuehne+Nagel;3004.90;End Use Relief;2023-10-21;2023-10-23;2023-10-30;2023-11-06;7;7;FALSE;Import;205956,04;0;0;0;0
SHP0391;CLT001;Meridian Electronics Ltd;Vietnam;Ho Chi Minh City;VN;Portugal;Lisbon;PT;Sea;Hapag-Lloyd;8471.30;End Use Relief;2024-06-06;2024-06-11;2024-07-15;2024-07-20;34;5;FALSE;Import;46523,31;0;0;0;0
SHP0392;CLT001;Meridian Electronics Ltd;India;Mumbai;IN;Germany;Hamburg;DE;Sea;FedEx;8708.99;Standard Entry;2024-02-09;2024-02-14;2024-03-15;2024-03-20;30;5;FALSE;Import;8764,8;4,5;394,42;0;394,42
SHP0393;CLT002;Atlas Apparel Group;Thailand;Bangkok;TH;Spain;Barcelona;ES;Road;DB Schenker;8443.32;End Use Relief;2023-12-23;2023-12-29;2024-01-06;2024-01-08;8;2;TRUE;Import;153559,03;0;0;0;0
SHP0394;CLT010;Quantum Tech Imports;China;Shanghai;CN;Spain;Barcelona;ES;Sea;FedEx;0901.11;Standard Entry;2024-07-26;2024-08-05;2024-08-25;2024-08-28;20;3;TRUE;Import;88291,64;0;0;0;0
SHP0395;CLT009;GreenLeaf Organics;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Rail;Kuehne+Nagel;8708.29;Standard Entry;2024-03-29;2024-04-07;2024-04-21;2024-04-28;14;7;FALSE;Export;64601,95;4,5;2907,09;0;2907,09
SHP0396;CLT008;Ironclad Steel Works;South Korea;Busan;KR;Sweden;Gothenburg;SE;Rail;Maersk;2106.90;Standard Entry;2023-09-22;2023-09-30;2023-10-09;2023-10-15;9;6;FALSE;Import;198220,72;9;17839,86;0;17839,86
SHP0397;CLT004;Solaris Chemical Solutions;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Sea;DB Schenker;0901.11;Standard Entry;2024-12-18;2024-12-24;2025-02-06;2025-02-08;44;2;TRUE;Import;75385,95;0;0;0;0
SHP0398;CLT006;Vortex Machinery Co.;USA;New York;US;Portugal;Lisbon;PT;Sea;UPS;8708.99;IP Relief;2023-08-12;2023-08-18;2023-09-23;2023-09-25;36;2;TRUE;Import;237043,94;4,5;10666,98;7883,83;2783,15
SHP0399;CLT008;Ironclad Steel Works;Vietnam;Ho Chi Minh City;VN;Netherlands;Rotterdam;NL;Road;Hapag-Lloyd;6110.20;IP Relief;2023-07-31;2023-08-05;2023-08-11;2023-08-18;6;7;FALSE;Import;66175,38;12;7941,05;5689,83;2251,22
SHP0400;CLT002;Atlas Apparel Group;USA;New York;US;Germany;Hamburg;DE;Road;UPS;8428.90;Standard Entry;2024-07-08;2024-07-17;2024-07-20;2024-07-23;3;3;TRUE;Import;157063,53;1,7;2670,08;0;2670,08
SHP0401;CLT010;Quantum Tech Imports;Turkey;Istanbul;TR;Poland;Gdansk;PL;Sea;DB Schenker;8708.29;Temporary Admission;2023-08-16;2023-08-20;2023-10-01;2023-10-02;42;1;TRUE;Import;133805,18;4,5;6021,23;5326,59;694,64
SHP0402;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Rail;CMA CGM;2106.90;Standard Entry;2024-12-16;2024-12-25;2025-01-10;2025-01-13;16;3;TRUE;Import;173856,58;9;15647,09;0;15647,09
SHP0403;CLT004;Solaris Chemical Solutions;Japan;Tokyo;JP;Sweden;Gothenburg;SE;Sea;DHL Express;8708.99;End Use Relief;2023-09-23;2023-10-03;2023-10-26;2023-10-29;23;3;TRUE;Export;63099,09;4,5;2839,46;1888,16;951,3
SHP0404;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Poland;Gdansk;PL;Air;Hapag-Lloyd;2917.36;Standard Entry;2024-01-17;2024-01-25;2024-01-29;2024-02-01;4;3;TRUE;Import;115428,6;5,5;6348,57;0;6348,57
SHP0405;CLT010;Quantum Tech Imports;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Road;Evergreen;8542.31;FTA Relief;2024-07-22;2024-07-30;2024-08-08;2024-08-10;9;2;TRUE;Import;40731,72;0;0;0;0
SHP0406;CLT008;Ironclad Steel Works;China;Shanghai;CN;France;Le Havre;FR;Air;UPS;6203.42;Standard Entry;2024-06-13;2024-06-20;2024-06-26;2024-07-03;6;7;FALSE;Export;124221,95;12;14906,63;0;14906,63
SHP0407;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Air;MSC;7208.51;FTA Relief;2023-03-03;2023-03-09;2023-03-12;2023-03-16;3;4;FALSE;Export;210548,07;0;0;0;0
SHP0408;CLT005;Pinnacle Foods International;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Air;DB Schenker;8443.32;IP Relief;2023-12-19;2023-12-27;2023-12-29;2023-12-30;2;1;TRUE;Import;91017,17;0;0;0;0
SHP0409;CLT010;Quantum Tech Imports;Mexico;Mexico City;MX;Portugal;Lisbon;PT;Sea;Evergreen;8708.99;IP Relief;2024-11-20;2024-11-29;2025-01-02;2025-01-09;34;7;FALSE;Import;185448,91;4,5;8345,2;6771,06;1574,14
SHP0410;CLT010;Quantum Tech Imports;Turkey;Istanbul;TR;Poland;Gdansk;PL;Road;CMA CGM;6110.20;FTA Relief;2024-10-17;2024-10-25;2024-11-02;2024-11-08;8;6;FALSE;Import;155015,98;12;18601,92;15280,21;3321,71
SHP0411;CLT002;Atlas Apparel Group;India;Mumbai;IN;Italy;Genoa;IT;Sea;DHL Express;8708.99;Standard Entry;2023-10-26;2023-11-01;2023-12-11;2023-12-16;40;5;FALSE;Export;162937,85;4,5;7332,2;0;7332,2
SHP0412;CLT008;Ironclad Steel Works;Bangladesh;Dhaka;BD;Sweden;Gothenburg;SE;Air;UPS;2917.36;FTA Relief;2023-07-08;2023-07-12;2023-07-14;2023-07-20;2;6;FALSE;Import;62483,66;5,5;3436,6;2665,06;771,54
SHP0413;CLT004;Solaris Chemical Solutions;India;Mumbai;IN;Belgium;Antwerp;BE;Sea;MSC;8517.12;Temporary Admission;2024-07-15;2024-07-17;2024-08-05;2024-08-12;19;7;FALSE;Import;102268,07;0;0;0;0
SHP0414;CLT002;Atlas Apparel Group;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Sea;MSC;3004.90;Temporary Admission;2023-11-13;2023-11-18;2023-12-13;2023-12-19;25;6;FALSE;Import;74622,94;0;0;0;0
SHP0415;CLT009;GreenLeaf Organics;India;Mumbai;IN;United Kingdom;Felixstowe;GB;Sea;DHL Express;6110.20;IP Relief;2024-05-02;2024-05-12;2024-06-13;2024-06-16;32;3;TRUE;Import;139393,59;12;16727,23;9154,65;7572,58
SHP0416;CLT010;Quantum Tech Imports;Mexico;Mexico City;MX;Poland;Gdansk;PL;Road;Kuehne+Nagel;2917.36;End Use Relief;2024-10-17;2024-10-24;2024-10-31;2024-11-04;7;4;FALSE;Import;137218,69;5,5;7547,03;5899,12;1647,91
SHP0417;CLT005;Pinnacle Foods International;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Sea;CMA CGM;8708.29;Standard Entry;2023-01-01;2023-01-05;2023-02-08;2023-02-11;34;3;TRUE;Import;75256,75;4,5;3386,55;0;3386,55
SHP0418;CLT008;Ironclad Steel Works;South Korea;Busan;KR;Spain;Barcelona;ES;Sea;FedEx;8542.31;IP Relief;2024-09-03;2024-09-05;2024-09-30;2024-10-05;25;5;FALSE;Import;96542,75;0;0;0;0
SHP0419;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;France;Le Havre;FR;Road;FedEx;6110.20;Temporary Admission;2023-08-14;2023-08-17;2023-08-24;2023-08-28;7;4;FALSE;Export;158204,14;12;18984,5;17149,12;1835,38
SHP0420;CLT005;Pinnacle Foods International;Thailand;Bangkok;TH;Spain;Barcelona;ES;Air;Hapag-Lloyd;6110.20;Standard Entry;2023-07-06;2023-07-12;2023-07-15;2023-07-16;3;1;TRUE;Import;161038,71;12;19324,65;0;19324,65
SHP0421;CLT005;Pinnacle Foods International;Mexico;Mexico City;MX;Poland;Gdansk;PL;Sea;DHL Express;8471.30;FTA Relief;2023-02-20;2023-02-22;2023-03-29;2023-03-31;35;2;TRUE;Import;243221,49;0;0;0;0
SHP0422;CLT008;Ironclad Steel Works;China;Shanghai;CN;Netherlands;Rotterdam;NL;Sea;CMA CGM;8471.30;Temporary Admission;2023-08-11;2023-08-19;2023-09-16;2023-09-19;28;3;TRUE;Export;197502,71;0;0;0;0
SHP0423;CLT008;Ironclad Steel Works;China;Shanghai;CN;Italy;Genoa;IT;Sea;CMA CGM;8471.30;IP Relief;2024-02-06;2024-02-16;2024-03-07;2024-03-11;20;4;FALSE;Export;49492,92;0;0;0;0
SHP0424;CLT007;BlueSky Pharmaceuticals;China;Shanghai;CN;Germany;Hamburg;DE;Rail;Hapag-Lloyd;2917.36;Temporary Admission;2023-09-11;2023-09-13;2023-10-02;2023-10-04;19;2;TRUE;Import;117904,49;5,5;6484,75;6187,74;297,01
SHP0425;CLT008;Ironclad Steel Works;Japan;Tokyo;JP;Spain;Barcelona;ES;Sea;CMA CGM;3004.90;Standard Entry;2023-02-13;2023-02-23;2023-04-05;2023-04-10;41;5;FALSE;Import;34924,67;0;0;0;0
SHP0426;CLT005;Pinnacle Foods International;Vietnam;Ho Chi Minh City;VN;Italy;Genoa;IT;Sea;Hapag-Lloyd;8517.12;FTA Relief;2024-10-10;2024-10-17;2024-11-17;2024-11-18;31;1;TRUE;Import;46003,29;0;0;0;0
SHP0427;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;Kuehne+Nagel;8542.31;Standard Entry;2024-05-01;2024-05-05;2024-06-14;2024-06-17;40;3;TRUE;Import;193845,27;0;0;0;0
SHP0428;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Germany;Hamburg;DE;Road;Kuehne+Nagel;8708.99;Standard Entry;2023-03-03;2023-03-10;2023-03-13;2023-03-19;3;6;FALSE;Import;42710,02;4,5;1921,95;0;1921,95
SHP0429;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Sea;DB Schenker;8542.31;Standard Entry;2023-12-22;2023-12-31;2024-02-12;2024-02-18;43;6;FALSE;Import;52276,5;0;0;0;0
SHP0430;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Spain;Barcelona;ES;Sea;UPS;7208.51;Temporary Admission;2024-07-26;2024-08-05;2024-09-01;2024-09-07;27;6;FALSE;Export;125072,54;0;0;0;0
SHP0431;CLT006;Vortex Machinery Co.;South Korea;Busan;KR;Spain;Barcelona;ES;Rail;Kuehne+Nagel;8443.32;End Use Relief;2023-06-14;2023-06-24;2023-07-03;2023-07-05;9;2;TRUE;Export;115099,13;0;0;0;0
SHP0432;CLT008;Ironclad Steel Works;China;Shanghai;CN;Portugal;Lisbon;PT;Air;CMA CGM;8443.32;Standard Entry;2024-09-26;2024-10-01;2024-10-05;2024-10-08;4;3;TRUE;Import;181645,87;0;0;0;0
SHP0433;CLT004;Solaris Chemical Solutions;Thailand;Bangkok;TH;Poland;Gdansk;PL;Rail;DB Schenker;6203.42;End Use Relief;2023-10-17;2023-10-25;2023-11-07;2023-11-13;13;6;FALSE;Import;83895,89;12;10067,51;5372,93;4694,58
SHP0434;CLT001;Meridian Electronics Ltd;India;Mumbai;IN;France;Le Havre;FR;Rail;Maersk;6204.62;Standard Entry;2024-05-12;2024-05-15;2024-05-26;2024-05-27;11;1;TRUE;Import;144897,98;12;17387,76;0;17387,76
SHP0435;CLT008;Ironclad Steel Works;Thailand;Bangkok;TH;Sweden;Gothenburg;SE;Road;Kuehne+Nagel;8708.29;Standard Entry;2024-01-11;2024-01-14;2024-01-20;2024-01-21;6;1;TRUE;Import;232901,7;4,5;10480,58;0;10480,58
SHP0436;CLT008;Ironclad Steel Works;USA;New York;US;Poland;Gdansk;PL;Rail;Maersk;8708.99;End Use Relief;2024-03-01;2024-03-03;2024-03-16;2024-03-23;13;7;FALSE;Import;156148,66;4,5;7026,69;4814,39;2212,3
SHP0437;CLT005;Pinnacle Foods International;USA;New York;US;Netherlands;Rotterdam;NL;Air;MSC;8517.12;Standard Entry;2023-08-25;2023-09-02;2023-09-08;2023-09-10;6;2;TRUE;Import;52314,26;0;0;0;0
SHP0438;CLT010;Quantum Tech Imports;India;Mumbai;IN;Portugal;Lisbon;PT;Road;DB Schenker;2917.36;Standard Entry;2023-04-19;2023-04-28;2023-05-06;2023-05-12;8;6;FALSE;Import;167984,38;5,5;9239,14;0;9239,14
SHP0439;CLT003;Crestwood Automotive Parts;India;Mumbai;IN;Portugal;Lisbon;PT;Air;DB Schenker;8708.99;Standard Entry;2023-06-11;2023-06-20;2023-06-26;2023-06-29;6;3;TRUE;Export;226108,82;4,5;10174,9;0;10174,9
SHP0440;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Belgium;Antwerp;BE;Rail;DHL Express;8428.90;FTA Relief;2024-07-30;2024-08-04;2024-08-20;2024-08-24;16;4;FALSE;Export;192598,51;1,7;3274,17;3201,63;72,54
SHP0441;CLT006;Vortex Machinery Co.;South Korea;Busan;KR;Poland;Gdansk;PL;Air;Maersk;7208.51;Standard Entry;2023-10-19;2023-10-21;2023-10-27;2023-11-01;6;5;FALSE;Export;38096;0;0;0;0
SHP0442;CLT001;Meridian Electronics Ltd;Turkey;Istanbul;TR;Netherlands;Rotterdam;NL;Sea;DHL Express;8471.30;Standard Entry;2023-10-10;2023-10-20;2023-11-24;2023-11-29;35;5;FALSE;Import;144813,71;0;0;0;0
SHP0443;CLT002;Atlas Apparel Group;China;Shanghai;CN;Poland;Gdansk;PL;Sea;CMA CGM;6203.42;IP Relief;2024-01-11;2024-01-16;2024-02-21;2024-02-23;36;2;TRUE;Import;67779,74;12;8133,57;4921,67;3211,9
SHP0444;CLT010;Quantum Tech Imports;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Road;DHL Express;8542.31;Temporary Admission;2023-06-27;2023-06-30;2023-07-10;2023-07-15;10;5;FALSE;Import;162352,38;0;0;0;0
SHP0445;CLT002;Atlas Apparel Group;China;Shanghai;CN;Italy;Genoa;IT;Sea;FedEx;2917.36;Standard Entry;2023-08-21;2023-08-23;2023-10-03;2023-10-09;41;6;FALSE;Import;195467,56;5,5;10750,72;0;10750,72
SHP0446;CLT001;Meridian Electronics Ltd;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Sea;DHL Express;0901.11;End Use Relief;2023-06-03;2023-06-13;2023-07-11;2023-07-17;28;6;FALSE;Import;59095,31;0;0;0;0
SHP0447;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;Sweden;Gothenburg;SE;Air;MSC;6204.62;Temporary Admission;2023-10-24;2023-10-28;2023-11-02;2023-11-04;5;2;TRUE;Import;87361,2;12;10483,34;9384,38;1098,96
SHP0448;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Spain;Barcelona;ES;Sea;FedEx;0901.11;Temporary Admission;2024-12-15;2024-12-19;2025-01-10;2025-01-14;22;4;FALSE;Import;142027,56;0;0;0;0
SHP0449;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Portugal;Lisbon;PT;Sea;Hapag-Lloyd;8517.12;IP Relief;2024-03-16;2024-03-19;2024-04-16;2024-04-17;28;1;TRUE;Export;169578,15;0;0;0;0
SHP0450;CLT004;Solaris Chemical Solutions;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Air;Maersk;8542.31;IP Relief;2023-06-23;2023-07-02;2023-07-06;2023-07-11;4;5;FALSE;Import;40725,53;0;0;0;0
SHP0451;CLT004;Solaris Chemical Solutions;Bangladesh;Dhaka;BD;France;Le Havre;FR;Rail;MSC;8517.12;Standard Entry;2023-02-25;2023-03-01;2023-03-12;2023-03-19;11;7;FALSE;Export;208948,97;0;0;0;0
SHP0452;CLT001;Meridian Electronics Ltd;Bangladesh;Dhaka;BD;Germany;Hamburg;DE;Sea;UPS;2106.90;Standard Entry;2023-12-06;2023-12-16;2024-01-09;2024-01-11;24;2;TRUE;Export;54931,33;9;4943,82;0;4943,82
SHP0453;CLT009;GreenLeaf Organics;South Korea;Busan;KR;Sweden;Gothenburg;SE;Road;CMA CGM;7208.51;Standard Entry;2024-11-15;2024-11-23;2024-11-26;2024-12-01;3;5;FALSE;Import;226979,87;0;0;0;0
SHP0454;CLT005;Pinnacle Foods International;India;Mumbai;IN;United Kingdom;Felixstowe;GB;Sea;Hapag-Lloyd;8542.31;Standard Entry;2024-09-24;2024-09-26;2024-10-22;2024-10-26;26;4;FALSE;Import;165415,68;0;0;0;0
SHP0455;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;Spain;Barcelona;ES;Road;DHL Express;6110.20;Standard Entry;2023-01-20;2023-01-28;2023-02-04;2023-02-06;7;2;TRUE;Import;245049,25;12;29405,91;0;29405,91
SHP0456;CLT006;Vortex Machinery Co.;South Korea;Busan;KR;Sweden;Gothenburg;SE;Air;MSC;6203.42;FTA Relief;2024-05-27;2024-06-06;2024-06-11;2024-06-17;5;6;FALSE;Export;10264,67;12;1231,76;953,65;278,11
SHP0457;CLT006;Vortex Machinery Co.;South Korea;Busan;KR;Belgium;Antwerp;BE;Road;CMA CGM;8471.30;IP Relief;2024-12-01;2024-12-08;2024-12-16;2024-12-22;8;6;FALSE;Export;79069,92;0;0;0;0
SHP0458;CLT001;Meridian Electronics Ltd;Turkey;Istanbul;TR;Belgium;Antwerp;BE;Rail;Maersk;0901.11;IP Relief;2023-08-19;2023-08-26;2023-09-05;2023-09-09;10;4;FALSE;Import;165948,28;0;0;0;0
SHP0459;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Netherlands;Rotterdam;NL;Air;Hapag-Lloyd;8428.90;FTA Relief;2024-03-12;2024-03-19;2024-03-23;2024-03-27;4;4;FALSE;Import;137847,27;1,7;2343,4;1785,73;557,67
SHP0460;CLT010;Quantum Tech Imports;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Rail;CMA CGM;8708.29;Standard Entry;2024-12-23;2024-12-27;2025-01-12;2025-01-16;16;4;FALSE;Import;248943,02;4,5;11202,44;0;11202,44
SHP0461;CLT010;Quantum Tech Imports;India;Mumbai;IN;Italy;Genoa;IT;Sea;DB Schenker;0901.11;Standard Entry;2023-05-02;2023-05-09;2023-06-01;2023-06-08;23;7;FALSE;Import;220511,34;0;0;0;0
SHP0462;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Belgium;Antwerp;BE;Sea;UPS;7208.51;Standard Entry;2023-10-08;2023-10-13;2023-11-04;2023-11-05;22;1;TRUE;Import;37228,74;0;0;0;0
SHP0463;CLT010;Quantum Tech Imports;Mexico;Mexico City;MX;Spain;Barcelona;ES;Air;Kuehne+Nagel;8428.90;FTA Relief;2024-09-02;2024-09-07;2024-09-10;2024-09-16;3;6;FALSE;Import;11390,7;1,7;193,64;140,16;53,48
SHP0464;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Sweden;Gothenburg;SE;Air;DHL Express;6203.42;Temporary Admission;2024-05-18;2024-05-22;2024-05-27;2024-05-29;5;2;TRUE;Import;52348,66;12;6281,84;5065,96;1215,88
SHP0465;CLT005;Pinnacle Foods International;Japan;Tokyo;JP;Netherlands;Rotterdam;NL;Road;Hapag-Lloyd;8542.31;FTA Relief;2023-03-09;2023-03-18;2023-03-23;2023-03-30;5;7;FALSE;Import;156179,54;0;0;0;0
SHP0466;CLT004;Solaris Chemical Solutions;Japan;Tokyo;JP;Belgium;Antwerp;BE;Rail;Maersk;8428.90;Standard Entry;2024-01-25;2024-02-01;2024-02-20;2024-02-24;19;4;FALSE;Import;154818,69;1,7;2631,92;0;2631,92
SHP0467;CLT009;GreenLeaf Organics;USA;New York;US;Poland;Gdansk;PL;Air;Maersk;8443.32;FTA Relief;2024-06-15;2024-06-23;2024-06-29;2024-07-05;6;6;FALSE;Import;14616,65;0;0;0;0
SHP0468;CLT004;Solaris Chemical Solutions;Turkey;Istanbul;TR;Poland;Gdansk;PL;Air;Evergreen;8542.31;IP Relief;2024-04-17;2024-04-25;2024-04-28;2024-05-01;3;3;TRUE;Import;155217,9;0;0;0;0
SHP0469;CLT008;Ironclad Steel Works;South Korea;Busan;KR;Germany;Hamburg;DE;Road;DB Schenker;8517.12;FTA Relief;2024-08-22;2024-08-30;2024-09-04;2024-09-08;5;4;FALSE;Import;84247,93;0;0;0;0
SHP0470;CLT010;Quantum Tech Imports;Vietnam;Ho Chi Minh City;VN;Poland;Gdansk;PL;Sea;Evergreen;8708.99;Standard Entry;2024-10-26;2024-10-30;2024-12-09;2024-12-15;40;6;FALSE;Import;184649,27;4,5;8309,22;0;8309,22
SHP0471;CLT002;Atlas Apparel Group;South Korea;Busan;KR;Italy;Genoa;IT;Sea;DB Schenker;7208.51;Temporary Admission;2024-06-07;2024-06-11;2024-07-18;2024-07-22;37;4;FALSE;Import;139834,74;0;0;0;0
SHP0472;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;CMA CGM;6203.42;Standard Entry;2023-02-22;2023-02-28;2023-03-31;2023-04-03;31;3;TRUE;Import;183889,63;12;22066,76;0;22066,76
SHP0473;CLT005;Pinnacle Foods International;India;Mumbai;IN;Germany;Hamburg;DE;Sea;Hapag-Lloyd;8471.30;End Use Relief;2023-09-17;2023-09-26;2023-10-14;2023-10-18;18;4;FALSE;Import;214575,71;0;0;0;0
SHP0474;CLT010;Quantum Tech Imports;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Sea;Kuehne+Nagel;3004.90;Temporary Admission;2024-04-09;2024-04-18;2024-05-19;2024-05-20;31;1;TRUE;Export;152298,06;0;0;0;0
SHP0475;CLT010;Quantum Tech Imports;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Sea;CMA CGM;6203.42;Standard Entry;2024-10-30;2024-11-01;2024-11-30;2024-12-02;29;2;TRUE;Export;214188,18;12;25702,58;0;25702,58
SHP0476;CLT006;Vortex Machinery Co.;USA;New York;US;United Kingdom;Felixstowe;GB;Sea;FedEx;6203.42;FTA Relief;2024-11-19;2024-11-29;2024-12-26;2024-12-28;27;2;TRUE;Export;241741,85;12;29009,02;26827,55;2181,47
SHP0477;CLT001;Meridian Electronics Ltd;USA;New York;US;Spain;Barcelona;ES;Sea;DHL Express;8443.32;Temporary Admission;2023-03-11;2023-03-19;2023-04-30;2023-05-07;42;7;FALSE;Import;139865,42;0;0;0;0
